tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.69E+17,positive,0.6575,,,Virgin America,,EleonoraKaras,,0,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",,21-02-2015 10:31,New York,
5.69E+17,positive,1,,,Virgin America,,carlosondrums,,0,@VirginAmerica Very nicely done. 👏,,21-02-2015 10:28,Las Vegas,Eastern Time (US & Canada)
5.69E+17,positive,0.6701,,,Virgin America,,ninjasistah,,0,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),,21-02-2015 10:22,Massachusetts,Eastern Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,SunRighteous,,0,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,,21-02-2015 10:12,,Alaska
5.69E+17,positive,1,,,Virgin America,,readerriter,,0,@VirginAmerica sounds like fun !,,21-02-2015 10:12,"CALIFORNIA, USA",Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,jeredscott,,0,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax,,21-02-2015 10:11,"downtown, CA",Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,eric_t_lee,,0,@virginamerica spruce moose!,,21-02-2015 10:10,Brooklyn,Eastern Time (US & Canada)
5.69E+17,positive,0.6771,,,Virgin America,,InuAtah,,0,"@VirginAmerica classiq, luv Virgin America. Greetingz",,21-02-2015 09:03,Abuja,
5.69E+17,positive,1,,,Virgin America,,Recessionista,,0,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,,21-02-2015 08:48,"Los Angeles, CA",Pacific Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,moosekazmi,,0,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,,21-02-2015 08:04,"Las Piedras, Peru",
5.69E+17,positive,1,,,Virgin America,,_LisaCap,,0,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,,21-02-2015 04:25,"Charlestown, MA",
5.69E+17,positive,1,,,Virgin America,,courtDMC,,0,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",,20-02-2015 22:28,New York for now.,Central Time (US & Canada)
5.69E+17,neutral,0.6598,,,Virgin America,,woawABQ,,0,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",,20-02-2015 22:18,"Albuquerque, NM",
5.69E+17,positive,1,,,Virgin America,,Cydney_Chase,,0,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo,,20-02-2015 21:52,#SF#Optimist #Freefalling,Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",,20-02-2015 20:22,Global,Sydney
5.69E+17,neutral,1,,,Virgin America,,OriginalTuna,,0,@VirginAmerica any plans to start flying direct from DAL to LAS?,,20-02-2015 19:36,Texas,Central Time (US & Canada)
5.69E+17,neutral,0.6701,,,Virgin America,,ImThankfulRadio,,0,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,"[0.0, 0.0]",20-02-2015 19:35,Washington State,Pacific Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,AnnaProsser,,0,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",,20-02-2015 19:16,USA,Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,daisy1016,,0,@VirginAmerica Grand Budapest Hotel #OscarsCountdown,,20-02-2015 17:28,Florida,Eastern Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,TGSOFL,,0,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.,,20-02-2015 17:20,Florida,Eastern Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,djchuang,,1,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,"[32.8454782, -96.8504585]",20-02-2015 16:27,"Orange County, CA",Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,,20-02-2015 16:22,Global,Sydney
5.69E+17,neutral,1,,,Virgin America,,fromtheleftseat,,0,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,,20-02-2015 16:11,Phoenix AZ,Arizona
5.69E+17,positive,0.6855,,,Virgin America,,AlyssaJenS,,0,@VirginAmerica I see what you did there ;),,20-02-2015 16:02,"Bay Area, CA",Pacific Time (US & Canada)
5.69E+17,neutral,0.6803,,,Virgin America,,Kevin_E_Park,,0,@VirginAmerica way to take advantage of #MayweatherPacquiao :),,20-02-2015 15:50,,Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,FlexinFinessinB,,0,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,,20-02-2015 15:48,,Central Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,drsaadiaim,,0,@VirginAmerica your inflight team makes the experience #amazing!,,20-02-2015 15:13,Boca Raton FL 33434,
5.69E+17,positive,1,,,Virgin America,,MaverickGamersX,,0,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,,20-02-2015 15:10,Follow/Retweet for giveaways!,
5.69E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef,,20-02-2015 14:22,Global,Sydney
5.69E+17,positive,1,,,Virgin America,,CanPOREOTICS,,0,@VirginAmerica fav airline,,20-02-2015 14:17,"Anaheim, CA",
5.69E+17,positive,0.6776,,,Virgin America,,MaverickGamersX,,0,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-),,20-02-2015 13:48,Follow/Retweet for giveaways!,
5.69E+17,neutral,1,,,Virgin America,,LizaUtter,,0,👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”,,20-02-2015 13:48,"Malibu, CA",Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,crj_lll,,0,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,,20-02-2015 13:28,"Las Vegas, NV",Pacific Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,AcronymBex,,0,@VirginAmerica Thank you!!,,20-02-2015 12:47,"NY, NY",Eastern Time (US & Canada)
5.69E+17,neutral,0.6773,,0,Virgin America,,AcronymBex,,0,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!,,20-02-2015 12:17,"NY, NY",Eastern Time (US & Canada)
5.69E+17,neutral,0.642,,0,Virgin America,,notthatnathan,,0,@VirginAmerica I need you to follow back in order to DM.,,20-02-2015 12:09,"Portland, Maine",Eastern Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,Sleubeau,,0,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄,"[39.24087254, -94.63994975]",20-02-2015 12:08,"Kansas City, MO",Central Time (US & Canada)
5.69E+17,neutral,0.6791,,0,Virgin America,,crj_lll,,0,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,,20-02-2015 11:33,"Las Vegas, NV",Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,crj_lll,,0,@VirginAmerica what is your policy on flying after surgery?,,20-02-2015 10:59,"Las Vegas, NV",Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg,,20-02-2015 10:52,Global,Sydney
5.69E+17,positive,1,,,Virgin America,,polaroidmisha,,0,@VirginAmerica would love to do more for virgin just like I do for @GoPro,"[0.0, 0.0]",20-02-2015 10:32,San Francisco,Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,,20-02-2015 10:22,Global,Sydney
5.69E+17,neutral,1,,,Virgin America,,NazarFakih,,0,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",,20-02-2015 10:20,,Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,JetBlueNews,,0,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,,20-02-2015 10:05,USA,Sydney
5.69E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",,20-02-2015 09:52,Global,Sydney
5.69E+17,neutral,0.6625,,0,Virgin America,,SocialMedia305,,0,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA,,20-02-2015 09:44,,Eastern Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,sbaaronson,,0,@VirginAmerica @madbee95 check the website before you go to the airport!,,20-02-2015 09:42,Los Angeles,
5.69E+17,neutral,1,,,Virgin America,,StevenMYoung,,0,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8,,20-02-2015 09:25,"Brooklyn, NY",Eastern Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,thecompostcook,,0,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,"[37.77465018, -122.44032176]",20-02-2015 08:53,"New York, NY",Eastern Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,matthewhirsch,,0,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,20-02-2015 08:13,"Hoboken, NJ",Eastern Time (US & Canada)
5.69E+17,positive,0.6884,,,Virgin America,,GabriellaDago,,0,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!",,20-02-2015 08:06,New York City,Eastern Time (US & Canada)
5.69E+17,positive,0.6658,,,Virgin America,,AdamSinger,,0,@VirginAmerica happy to spend the day together. Let's do this!,,20-02-2015 08:00,"San Francisco, CA",Central Time (US & Canada)
5.69E+17,neutral,0.375,,0,Virgin America,,GabriellaDago,,0,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,,20-02-2015 07:54,New York City,Eastern Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,MarcPerez,,0,@VirginAmerica missed my flight. How does standby work?,,20-02-2015 07:33, California 92705,Pacific Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,JayRockerz,,0,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps,,20-02-2015 07:31,"39.149054,  -77.273589",Eastern Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,mlbkid162,,0,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS,,20-02-2015 07:21,New york,
5.69E+17,positive,1,,,Virgin America,,Hwoodboy24,,0,@VirginAmerica thank you! I absolutely will 😎,,20-02-2015 07:15,BOS • LA • NYC ,Pacific Time (US & Canada)
5.69E+17,neutral,0.6529,,,Virgin America,,GabriellaDago,,0,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘,,20-02-2015 06:38,New York City,Eastern Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,gemmabow19,,2,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund,,20-02-2015 03:32,,
5.69E+17,neutral,1,,,Virgin America,,BFPTravel,,0,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel,,20-02-2015 00:30,,London
5.69E+17,neutral,0.6667,,,Virgin America,,chet,,0,@VirginAmerica add DTW and I'm sold!,,19-02-2015 21:39,,Pacific Time (US & Canada)
5.69E+17,positive,0.6809,,,Virgin America,,TMAnderson10,,0,@VirginAmerica How about some free drinks on the flight back for the free promo?,,19-02-2015 21:27,"Dallas, TX",
5.69E+17,positive,1,,,Virgin America,,SSal,,0,@VirginAmerica @SSal thanks!,,19-02-2015 20:48,"Dutchess County, NY",Eastern Time (US & Canada)
5.69E+17,neutral,0.6354,,,Virgin America,,SoleXclusive415,,0,@VirginAmerica momma I made it! 😁😁😁,,19-02-2015 20:45,Bay Area,
5.69E+17,neutral,1,,,Virgin America,,SSal,,0,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,,19-02-2015 20:39,"Dutchess County, NY",Eastern Time (US & Canada)
5.69E+17,neutral,0.6742,,0,Virgin America,,SSal,,0,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!,,19-02-2015 20:33,"Dutchess County, NY",Eastern Time (US & Canada)
5.69E+17,neutral,0.6745,,,Virgin America,,SoleXclusive415,,1,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,,19-02-2015 20:22,Bay Area,
5.69E+17,neutral,0.6461,,,Virgin America,,AQR415,,0,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,,19-02-2015 19:06,San Francisco,Pacific Time (US & Canada)
5.69E+17,positive,0.6482,,,Virgin America,,SuuperG,,0,@VirginAmerica Thanks!,,19-02-2015 18:57,Wandering So-Cal-ian,Pacific Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,imacsweb,,0,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,,19-02-2015 18:54,At an airport near you....,Pacific Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,SuuperG,,0,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef,,19-02-2015 18:48,Wandering So-Cal-ian,Pacific Time (US & Canada)
5.69E+17,neutral,0.6703,,,Virgin America,,FreyaBevan_Fund,,1,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd",,19-02-2015 17:16,freyabevanfund@hotmail.com,
5.69E+17,neutral,0.6559,,,Virgin America,,traveldg,,0,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd","[33.94696831, -118.40747994]",19-02-2015 17:05,San Francisco,
5.69E+17,neutral,0.6673,,,Virgin America,,adavidson26,,0,@VirginAmerica is my new go to airline,,19-02-2015 16:46,Bay Area,Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,FreyaBevan_Fund,,1,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer",,19-02-2015 16:44,freyabevanfund@hotmail.com,
5.69E+17,positive,1,,,Virgin America,,SigmaRue,,0,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.",,19-02-2015 15:31,"Portland, OR",Pacific Time (US & Canada)
5.69E+17,positive,0.6875,,,Virgin America,,MNDNCH,,0,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,,19-02-2015 14:51,SD/LA/PS,Pacific Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,AArt763,,0,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica,,19-02-2015 14:43,,Arizona
5.69E+17,positive,1,,,Virgin America,,graveyardtravel,,0,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!",,19-02-2015 13:39,"Portland, Oregon",Tijuana
5.69E+17,neutral,0.6925,,,Virgin America,,fromtheleftseat,,0,@VirginAmerica to jump into the #Dallas #Austin market http://t.co/SzR0pioA21,,19-02-2015 13:08,Phoenix AZ,Arizona
5.68E+17,neutral,1,,,Virgin America,,LondonBrushCo,,0,@virginamerica.. Can you help? Left my blazer in. Kooples jacket bag at 3rd row second seat from right gate 36 T3 lax.. Flight to sfo,,19-02-2015 11:42,Global,Pacific Time (US & Canada)
5.68E+17,neutral,1,,,Virgin America,,sapnasparikh,,0,@VirginAmerica partners with @Visa Checkout as mobile payment method to help boost mobile conversion rates #etailwest #payments #visa,,19-02-2015 11:29,new york,
5.68E+17,positive,1,,,Virgin America,,alexster4324,,0,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf",,19-02-2015 11:24,,
5.68E+17,positive,1,,,Virgin America,,beasharif,,0,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",,19-02-2015 11:20,The World,Pacific Time (US & Canada)
5.68E+17,neutral,1,,,Virgin America,,MajorPaayne,,0,@VirginAmerica i would like help with some flights please.,,19-02-2015 10:53,,Central Time (US & Canada)
5.68E+17,neutral,0.6624,,0,Virgin America,,giannilee,,0,Bruh “@VirginAmerica: @giannilee Turn down for what. #VXSafetyDance”,,19-02-2015 10:53,VFILES DJ CHAMPION,Eastern Time (US & Canada)
5.68E+17,positive,1,,,Virgin America,,Rgulojr,,0,@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,,19-02-2015 10:47,Chicago,Eastern Time (US & Canada)
5.68E+17,positive,0.6548,,,Virgin America,,_kristenicole_,,0,@VirginAmerica ok! first time flying with you tonight :),,19-02-2015 10:33,☂ Seattle | WA,Eastern Time (US & Canada)
5.68E+17,neutral,0.6696,,,Virgin America,,CuteMonsterDad,,0,@virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!,,19-02-2015 10:25,3rd Planet from the Sun,Central Time (US & Canada)
5.68E+17,neutral,1,,,Virgin America,,chase_f,,0,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114",,19-02-2015 10:10,"San Francisco, CA",Quito
5.68E+17,positive,0.6888,,,Virgin America,,mightymeesh,,0,@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉,,19-02-2015 09:22,San Francisco,
5.68E+17,neutral,0.6837,,,Virgin America,,0504Traveller,,0,"@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by @skift",,19-02-2015 08:50,,Central Time (US & Canada)
